region_id,time_id,lag_0,lag_1,lag_2,lag_4,rolling_mean_4,rolling_sum_4,ewma_4,neighbor_lag_0,neighbor_lag_1,neighbor_roll_mean_4,neighbor_ewma_4,self_neighbor_ratio_lag0,lag1_share_theft_larceny,lag1_share_assault_battery,lag1_share_burglary,lag1_share_robbery,lag1_share_motor_vehicle_theft,lag1_share_drug_narcotics,month,weekofyear,quarter,sin_weekofyear,cos_weekofyear,region_train_mean,region_train_std,region_train_count,region_seen_in_train,y,y_count
IL__CPD_DIST_11,2025-02-07,77,82.0,92.0,65.0,79.75,319.0,82.58320227384596,47.95652173913044,43.69565217391305,50.21739130434783,48.238727412886846,1.6056210335448775,0.13414634146341464,0.24390243902439024,0.0,0.0975609756097561,0.024390243902439025,0.5,2,6,1,0.6631226582407952,0.7485107481711011,95.06600660066006,21.984543768673472,1212,1,0,70.0
IL__CPD_DIST_11,2025-02-10,70,77.0,82.0,80.0,82.75,331.0,80.34992136430758,43.08695652173913,47.95652173913044,49.0,48.12584514338428,1.6246215943491422,0.1038961038961039,0.3116883116883117,0.0,0.03896103896103896,0.05194805194805195,0.4935064935064935,2,7,1,0.7485107481711011,0.6631226582407953,95.06600660066006,21.984543768673472,1212,1,1,87.0
IL__CPD_DIST_11,2025-02-13,87,70.0,77.0,92.0,80.25,321.0,76.20995281858455,46.391304347826086,43.08695652173913,47.184782608695656,46.11028969472622,1.8753514526710404,0.1,0.3,0.014285714285714285,0.04285714285714286,0.07142857142857142,0.4714285714285714,2,7,1,0.7485107481711011,0.6631226582407953,95.06600660066006,21.984543768673472,1212,1,0,74.0
IL__CPD_DIST_11,2025-02-16,74,87.0,70.0,82.0,79.0,316.0,80.52597169115074,44.17391304347826,46.391304347826086,45.28260869565217,46.22269555596617,1.675196850393701,0.09195402298850575,0.3218390804597701,0.0,0.04597701149425287,0.034482758620689655,0.5057471264367817,2,7,1,0.7485107481711011,0.6631226582407953,95.06600660066006,21.984543768673472,1212,1,0,75.0
IL__CPD_DIST_11,2025-02-19,75,74.0,87.0,77.0,77.0,308.0,77.91558301469044,47.869565217391305,44.17391304347826,45.402173913043484,45.40318255097101,1.5667574931880108,0.08108108108108109,0.2972972972972973,0.02702702702702703,0.06756756756756757,0.04054054054054054,0.4864864864864865,2,8,1,0.8229838658936564,0.5680647467311558,95.06600660066006,21.984543768673472,1212,1,1,95.0
IL__CPD_DIST_11,2025-02-22,95,75.0,74.0,70.0,76.5,306.0,76.74934980881426,52.04347826086956,47.869565217391305,45.380434782608695,46.38973561753913,1.8253968253968256,0.17333333333333334,0.24,0.02666666666666667,0.08,0.06666666666666667,0.41333333333333333,2,8,1,0.8229838658936564,0.5680647467311558,95.06600660066006,21.984543768673472,1212,1,1,76.0
IL__CPD_DIST_11,2025-02-25,76,95.0,75.0,87.0,82.75,331.0,84.04960988528856,46.608695652173914,52.04347826086956,47.6195652173913,48.6512326748713,1.630597014925373,0.14736842105263157,0.3684210526315789,0.042105263157894736,0.042105263157894736,0.06315789473684211,0.3368421052631579,2,9,1,0.8854560256532098,0.4647231720437686,95.06600660066006,21.984543768673472,1212,1,1,90.0
IL__CPD_DIST_11,2025-02-28,90,76.0,95.0,74.0,80.0,320.0,80.82976593117314,48.65217391304348,46.608695652173914,47.673913043478265,47.83421786579235,1.8498659517426275,0.14473684210526316,0.2894736842105263,0.013157894736842105,0.06578947368421052,0.11842105263157894,0.3684210526315789,2,9,1,0.8854560256532098,0.4647231720437686,95.06600660066006,21.984543768673472,1212,1,1,78.0
IL__CPD_DIST_11,2025-03-03,78,90.0,76.0,75.0,84.0,336.0,84.49785955870388,47.95652173913044,48.65217391304348,48.79347826086957,48.1614002846928,1.626473254759746,0.13333333333333333,0.4,0.011111111111111112,0.011111111111111112,0.05555555555555555,0.3888888888888889,3,10,1,0.9350162426854148,0.35460488704253557,95.06600660066006,21.984543768673472,1212,1,0,69.0
IL__CPD_DIST_11,2025-03-06,69,78.0,90.0,95.0,84.75,339.0,81.89871573522234,48.95652173913044,47.95652173913044,48.81521739130435,48.07944886646786,1.4094138543516874,0.19230769230769232,0.2692307692307692,0.038461538461538464,0.0,0.10256410256410256,0.3974358974358974,3,10,1,0.9350162426854148,0.35460488704253557,95.06600660066006,21.984543768673472,1212,1,1,78.0
IL__CPD_DIST_11,2025-03-09,78,69.0,78.0,76.0,78.25,313.0,76.7392294411334,51.130434782608695,48.95652173913044,48.04347826086957,48.43027801553289,1.5255102040816326,0.17391304347826086,0.4057971014492754,0.08695652173913043,0.043478260869565216,0.07246376811594203,0.21739130434782608,3,10,1,0.9350162426854148,0.35460488704253557,95.06600660066006,21.984543768673472,1212,1,1,76.0
IL__CPD_DIST_11,2025-03-12,76,78.0,69.0,90.0,78.75,315.0,77.24353766468005,54.56521739130435,51.130434782608695,49.173913043478265,49.51034072236321,1.392828685258964,0.16666666666666666,0.32051282051282054,0.02564102564102564,0.02564102564102564,0.0641025641025641,0.3974358974358974,3,11,1,0.970941817426052,0.23931566428755804,95.06600660066006,21.984543768673472,1212,1,0,70.0
IL__CPD_DIST_11,2025-03-15,70,76.0,78.0,78.0,75.25,301.0,76.74612259880803,55.95652173913044,54.56521739130435,50.65217391304348,51.532291389939665,1.250971250971251,0.18421052631578946,0.4605263157894737,0.02631578947368421,0.039473684210526314,0.07894736842105263,0.21052631578947367,3,11,1,0.970941817426052,0.23931566428755804,95.06600660066006,21.984543768673472,1212,1,1,76.0
IL__CPD_DIST_11,2025-03-18,76,70.0,76.0,69.0,73.25,293.0,74.04767355928482,50.34782608695652,55.95652173913044,52.65217391304348,53.301983529615974,1.5094991364421415,0.11428571428571428,0.35714285714285715,0.014285714285714285,0.07142857142857142,0.12857142857142856,0.3142857142857143,3,12,1,0.992708874098054,0.120536680255323,95.06600660066006,21.984543768673472,1212,1,0,67.0
IL__CPD_DIST_11,2025-03-21,67,76.0,70.0,78.0,75.0,300.0,74.82860413557088,53.869565217391305,50.34782608695652,53.0,52.120320552552194,1.2437449556093625,0.11842105263157894,0.5,0.039473684210526314,0.09210526315789473,0.02631578947368421,0.2236842105263158,3,12,1,0.992708874098054,0.120536680255323,95.06600660066006,21.984543768673472,1212,1,1,76.0
IL__CPD_DIST_11,2025-03-24,76,67.0,76.0,76.0,72.25,289.0,71.69716248134253,47.43478260869565,53.869565217391305,53.684782608695656,52.820018418487834,1.6021998166819433,0.11940298507462686,0.3880597014925373,0.04477611940298507,0.04477611940298507,0.05970149253731343,0.34328358208955223,3,13,1,1.0,-1.6081226496766366e-16,95.06600660066006,21.984543768673472,1212,1,0,75.0
IL__CPD_DIST_11,2025-03-27,75,76.0,67.0,70.0,72.25,289.0,73.41829748880552,54.26086956521739,47.43478260869565,51.902173913043484,50.665924094570954,1.3822115384615385,0.15789473684210525,0.3026315789473684,0.0,0.05263157894736842,0.06578947368421052,0.42105263157894735,3,13,1,1.0,-1.6081226496766366e-16,95.06600660066006,21.984543768673472,1212,1,0,73.0
IL__CPD_DIST_11,2025-03-30,73,75.0,76.0,76.0,73.5,294.0,74.05097849328331,50.73913043478261,54.26086956521739,51.47826086956522,52.10390228282953,1.4387317909168809,0.18666666666666668,0.4533333333333333,0.0,0.05333333333333334,0.10666666666666667,0.2,3,13,1,1.0,-1.6081226496766366e-16,95.06600660066006,21.984543768673472,1212,1,1,82.0
IL__CPD_DIST_11,2025-04-02,82,73.0,75.0,67.0,72.75,291.0,73.63058709596999,48.47826086956522,50.73913043478261,51.576086956521735,51.55799354361076,1.6914798206278026,0.1232876712328767,0.3561643835616438,0.0410958904109589,0.0684931506849315,0.0547945205479452,0.3561643835616438,4,14,2,0.992708874098054,-0.12053668025532288,95.06600660066006,21.984543768673472,1212,1,0,57.0
IL__CPD_DIST_11,2025-04-05,57,82.0,73.0,76.0,76.5,306.0,76.978352257582,51.26086956521739,48.47826086956522,50.22826086956522,50.32610047399255,1.1119592875318067,0.1951219512195122,0.4634146341463415,0.024390243902439025,0.036585365853658534,0.06097560975609756,0.21951219512195122,4,14,2,0.992708874098054,-0.12053668025532288,95.06600660066006,21.984543768673472,1212,1,1,80.0
IL__CPD_DIST_11,2025-04-08,80,57.0,82.0,75.0,71.75,287.0,68.9870113545492,49.04347826086956,51.26086956521739,51.184782608695656,50.700008110482486,1.6312056737588654,0.14035087719298245,0.38596491228070173,0.03508771929824561,0.05263157894736842,0.0,0.38596491228070173,4,15,2,0.9709418174260521,-0.2393156642875575,95.06600660066006,21.984543768673472,1212,1,1,84.0
IL__CPD_DIST_11,2025-04-11,84,80.0,57.0,73.0,73.0,292.0,73.39220681272951,54.608695652173914,49.04347826086956,49.880434782608695,50.037396170637315,1.5382165605095541,0.1125,0.4375,0.025,0.0375,0.05,0.3375,4,15,2,0.9709418174260521,-0.2393156642875575,95.06600660066006,21.984543768673472,1212,1,0,73.0
IL__CPD_DIST_11,2025-04-14,73,84.0,80.0,82.0,75.75,303.0,77.63532408763771,54.391304347826086,54.608695652173914,50.84782608695652,51.86591596325195,1.3421262989608314,0.13095238095238096,0.36904761904761907,0.047619047619047616,0.05952380952380952,0.08333333333333333,0.30952380952380953,4,16,2,0.9350162426854148,-0.35460488704253545,95.06600660066006,21.984543768673472,1212,1,1,95.0
IL__CPD_DIST_11,2025-04-17,95,73.0,84.0,57.0,73.5,294.0,75.78119445258264,55.34782608695652,54.391304347826086,52.32608695652174,52.8760713170816,1.716417910447761,0.0410958904109589,0.6164383561643836,0.0410958904109589,0.0547945205479452,0.0410958904109589,0.2054794520547945,4,16,2,0.9350162426854148,-0.35460488704253545,95.06600660066006,21.984543768673472,1212,1,0,57.0
IL__CPD_DIST_11,2025-04-20,57,95.0,73.0,80.0,83.0,332.0,83.46871667154957,52.43478260869565,55.34782608695652,53.34782608695652,53.86477322503157,1.0870646766169154,0.16842105263157894,0.3473684210526316,0.021052631578947368,0.05263157894736842,0.09473684210526316,0.3157894736842105,4,16,2,0.9350162426854148,-0.35460488704253545,95.06600660066006,21.984543768673472,1212,1,0,69.0
IL__CPD_DIST_11,2025-04-23,69,57.0,95.0,84.0,77.25,309.0,72.88123000292974,55.21739130434783,52.43478260869565,54.19565217391305,53.2927769784972,1.2496062992125985,0.10526315789473684,0.5087719298245614,0.0,0.0,0.14035087719298245,0.24561403508771928,4,17,2,0.8854560256532099,-0.4647231720437685,95.06600660066006,21.984543768673472,1212,1,0,73.0
IL__CPD_DIST_11,2025-04-26,73,69.0,57.0,73.0,73.5,294.0,71.32873800175784,57.869565217391305,55.21739130434783,54.34782608695652,54.06262270883745,1.261457550713749,0.13043478260869565,0.5942028985507246,0.0,0.028985507246376812,0.07246376811594203,0.17391304347826086,4,17,2,0.8854560256532099,-0.4647231720437685,95.06600660066006,21.984543768673472,1212,1,1,84.0
IL__CPD_DIST_11,2025-04-29,84,73.0,69.0,95.0,73.5,294.0,71.99724280105471,56.391304347826086,57.869565217391305,55.21739130434783,55.58539971225899,1.489591364687741,0.0821917808219178,0.6164383561643836,0.0273972602739726,0.0547945205479452,0.0410958904109589,0.1780821917808219,4,18,2,0.8229838658936565,-0.5680647467311557,95.06600660066006,21.984543768673472,1212,1,1,76.0
IL__CPD_DIST_11,2025-05-02,76,84.0,73.0,57.0,70.75,283.0,76.79834568063282,50.608695652173914,56.391304347826086,55.47826086956522,55.90776156648583,1.5017182130584192,0.2261904761904762,0.44047619047619047,0.011904761904761904,0.05952380952380952,0.05952380952380952,0.20238095238095238,5,18,2,0.8229838658936565,-0.5680647467311557,95.06600660066006,21.984543768673472,1212,1,1,82.0
IL__CPD_DIST_11,2025-05-05,82,76.0,84.0,69.0,75.5,302.0,76.47900740837969,54.08695652173913,50.608695652173914,55.02173913043479,53.78813520076106,1.5160771704180063,0.14473684210526316,0.4605263157894737,0.0,0.06578947368421052,0.13157894736842105,0.19736842105263158,5,19,2,0.7485107481711013,-0.6631226582407951,95.06600660066006,21.984543768673472,1212,1,1,79.0
IL__CPD_DIST_11,2025-05-08,79,82.0,76.0,73.0,78.75,315.0,78.68740444502782,54.52173913043478,54.08695652173913,54.73913043478261,53.90766372915229,1.4489633173843701,0.0975609756097561,0.4146341463414634,0.07317073170731707,0.08536585365853659,0.04878048780487805,0.2804878048780488,5,19,2,0.7485107481711013,-0.6631226582407951,95.06600660066006,21.984543768673472,1212,1,0,72.0
IL__CPD_DIST_11,2025-05-11,72,79.0,82.0,84.0,80.25,321.0,78.8124426670167,52.869565217391305,54.52173913043478,53.90217391304348,54.15329388966529,1.361842105263158,0.17721518987341772,0.3924050632911392,0.02531645569620253,0.0379746835443038,0.10126582278481013,0.26582278481012656,5,19,2,0.7485107481711013,-0.6631226582407951,95.06600660066006,21.984543768673472,1212,1,1,108.0
IL__CPD_DIST_11,2025-05-14,108,72.0,79.0,76.0,77.25,309.0,76.08746560021002,57.95652173913044,52.869565217391305,53.02173913043478,53.6398024207557,1.8634658664666166,0.05555555555555555,0.4861111111111111,0.027777777777777776,0.09722222222222222,0.09722222222222222,0.2361111111111111,5,20,2,0.6631226582407952,-0.7485107481711012,95.06600660066006,21.984543768673472,1212,1,0,69.0
IL__CPD_DIST_11,2025-05-17,69,108.0,72.0,82.0,85.25,341.0,88.85247936012601,56.52173913043478,57.95652173913044,54.858695652173914,55.3664901481056,1.2207692307692308,0.14814814814814814,0.5462962962962963,0.018518518518518517,0.046296296296296294,0.046296296296296294,0.19444444444444445,5,20,2,0.6631226582407952,-0.7485107481711012,95.06600660066006,21.984543768673472,1212,1,0,74.0
IL__CPD_DIST_11,2025-05-20,74,69.0,108.0,79.0,82.0,328.0,80.9114876160756,51.08695652173913,56.52173913043478,55.46739130434783,55.82858974103727,1.4485106382978723,0.10144927536231885,0.5797101449275363,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.2318840579710145,5,21,2,0.5680647467311558,-0.8229838658936564,95.06600660066006,21.984543768673472,1212,1,1,79.0
IL__CPD_DIST_11,2025-05-23,79,74.0,69.0,72.0,80.75,323.0,78.14689256964536,57.65217391304348,51.08695652173913,54.608695652173914,53.931936453318016,1.3702865761689291,0.12162162162162163,0.43243243243243246,0.013513513513513514,0.08108108108108109,0.013513513513513514,0.33783783783783783,5,21,2,0.5680647467311558,-0.8229838658936564,95.06600660066006,21.984543768673472,1212,1,1,99.0
IL__CPD_DIST_11,2025-05-26,99,79.0,74.0,108.0,82.5,330.0,78.48813554178722,56.08695652173913,57.65217391304348,55.80434782608695,55.420031437208195,1.7651162790697674,0.13924050632911392,0.4430379746835443,0.0379746835443038,0.02531645569620253,0.08860759493670886,0.26582278481012656,5,22,2,0.46472317204376906,-0.8854560256532096,95.06600660066006,21.984543768673472,1212,1,1,95.0
IL__CPD_DIST_11,2025-05-29,95,99.0,79.0,69.0,80.25,321.0,86.69288132507234,57.04347826086956,56.08695652173913,55.336956521739125,55.68680147102057,1.6653963414634148,0.1717171717171717,0.37373737373737376,0.050505050505050504,0.030303030303030304,0.08080808080808081,0.29292929292929293,5,22,2,0.46472317204376906,-0.8854560256532096,95.06600660066006,21.984543768673472,1212,1,1,89.0
IL__CPD_DIST_11,2025-06-01,89,95.0,99.0,74.0,86.75,347.0,90.0157287950434,57.30434782608695,57.04347826086956,55.46739130434783,56.229472186960166,1.5531107738998484,0.08421052631578947,0.42105263157894735,0.06315789473684211,0.031578947368421054,0.06315789473684211,0.3368421052631579,6,22,2,0.46472317204376906,-0.8854560256532096,95.06600660066006,21.984543768673472,1212,1,0,75.0
IL__CPD_DIST_11,2025-06-04,75,89.0,95.0,79.0,90.5,362.0,89.60943727702605,58.43478260869565,57.30434782608695,57.02173913043478,56.659422442610875,1.283482142857143,0.1348314606741573,0.48314606741573035,0.06741573033707865,0.056179775280898875,0.06741573033707865,0.19101123595505617,6,23,2,0.35460488704253584,-0.9350162426854147,95.06600660066006,21.984543768673472,1212,1,1,78.0
IL__CPD_DIST_11,2025-06-07,78,75.0,89.0,99.0,89.5,358.0,83.76566236621562,57.391304347826086,58.43478260869565,57.21739130434783,57.36956650904479,1.3590909090909091,0.2,0.3333333333333333,0.04,0.09333333333333334,0.12,0.21333333333333335,6,23,2,0.35460488704253584,-0.9350162426854147,95.06600660066006,21.984543768673472,1212,1,1,96.0
IL__CPD_DIST_11,2025-06-10,96,78.0,75.0,95.0,84.25,337.0,81.45939741972938,59.43478260869565,57.391304347826086,57.54347826086956,57.378261644557305,1.6152158010241406,0.14102564102564102,0.5384615384615384,0.01282051282051282,0.08974358974358974,0.05128205128205128,0.16666666666666666,6,24,2,0.23931566428755768,-0.970941817426052,95.06600660066006,21.984543768673472,1212,1,0,57.0
IL__CPD_DIST_11,2025-06-13,57,96.0,78.0,89.0,84.5,338.0,87.27563845183764,58.73913043478261,59.43478260869565,58.141304347826086,58.20087003021264,0.9703923019985196,0.11458333333333333,0.5,0.020833333333333332,0.0625,0.0625,0.23958333333333334,6,24,2,0.23931566428755768,-0.970941817426052,95.06600660066006,21.984543768673472,1212,1,1,92.0
IL__CPD_DIST_11,2025-06-16,92,57.0,96.0,75.0,76.5,306.0,75.16538307110258,55.391304347826086,58.73913043478261,58.5,58.41617419204063,1.6609105180533752,0.17543859649122806,0.40350877192982454,0.017543859649122806,0.08771929824561403,0.15789473684210525,0.15789473684210525,6,25,2,0.12053668025532308,-0.992708874098054,95.06600660066006,21.984543768673472,1212,1,1,80.0
IL__CPD_DIST_11,2025-06-19,80,92.0,57.0,78.0,80.75,323.0,81.89922984266155,59.69565217391305,55.391304347826086,57.73913043478261,57.20622625435482,1.3401310997815004,0.15217391304347827,0.42391304347826086,0.010869565217391304,0.03260869565217391,0.07608695652173914,0.30434782608695654,6,25,2,0.12053668025532308,-0.992708874098054,95.06600660066006,21.984543768673472,1212,1,1,89.0
IL__CPD_DIST_11,2025-06-22,89,80.0,92.0,96.0,81.25,325.0,81.13953790559694,59.30434782608695,59.69565217391305,58.31521739130435,58.201996622178115,1.500733137829912,0.1125,0.5875,0.025,0.05,0.0625,0.1625,6,25,2,0.12053668025532308,-0.992708874098054,95.06600660066006,21.984543768673472,1212,1,1,87.0
IL__CPD_DIST_11,2025-06-25,87,89.0,80.0,57.0,79.5,318.0,84.28372274335817,62.34782608695652,59.30434782608695,58.28260869565217,58.64293710374165,1.395397489539749,0.1348314606741573,0.4157303370786517,0.056179775280898875,0.0449438202247191,0.11235955056179775,0.23595505617977527,6,26,2,-3.216245299353273e-16,-1.0,95.06600660066006,21.984543768673472,1212,1,1,97.0
IL__CPD_DIST_11,2025-06-28,97,87.0,89.0,92.0,87.0,348.0,85.3702336460149,64.47826086956522,62.34782608695652,59.18478260869565,60.124892697027605,1.5043830074173972,0.19540229885057472,0.40229885057471265,0.034482758620689655,0.06896551724137931,0.08045977011494253,0.21839080459770116,6,26,2,-3.216245299353273e-16,-1.0,95.06600660066006,21.984543768673472,1212,1,1,90.0
IL__CPD_DIST_11,2025-07-01,90,97.0,87.0,80.0,88.25,353.0,90.02214018760894,63.08695652173913,64.47826086956522,61.45652173913043,61.866239966042656,1.4266023432115782,0.16494845360824742,0.5257731958762887,0.05154639175257732,0.07216494845360824,0.05154639175257732,0.13402061855670103,7,27,3,-0.12053668025532283,-0.992708874098054,95.06600660066006,21.984543768673472,1212,1,1,104.0
IL__CPD_DIST_11,2025-07-04,104,90.0,97.0,89.0,90.75,363.0,90.01328411256537,60.56521739130435,63.08695652173913,62.30434782608695,62.35452658832124,1.7171572146446517,0.17777777777777778,0.4111111111111111,0.03333333333333333,0.022222222222222223,0.1111111111111111,0.24444444444444444,7,27,3,-0.12053668025532283,-0.992708874098054,95.06600660066006,21.984543768673472,1212,1,0,72.0
IL__CPD_DIST_11,2025-07-07,72,104.0,90.0,87.0,94.5,378.0,95.60797046753922,55.56521739130435,60.56521739130435,62.61956521739131,61.63880290951448,1.2957746478873238,0.10576923076923077,0.5480769230769231,0.04807692307692308,0.0673076923076923,0.0673076923076923,0.16346153846153846,7,28,3,-0.23931566428755743,-0.9709418174260521,95.06600660066006,21.984543768673472,1212,1,1,81.0
IL__CPD_DIST_11,2025-07-10,81,72.0,104.0,97.0,90.75,363.0,86.16478228052353,62.95652173913044,55.56521739130435,60.923913043478265,59.20936870223043,1.2866022099447514,0.125,0.4305555555555556,0.041666666666666664,0.1527777777777778,0.05555555555555555,0.19444444444444445,7,28,3,-0.23931566428755743,-0.9709418174260521,95.06600660066006,21.984543768673472,1212,1,1,92.0
IL__CPD_DIST_11,2025-07-13,92,81.0,72.0,90.0,86.75,347.0,84.09886936831411,60.69565217391305,62.95652173913044,60.54347826086957,60.70822991699043,1.5157593123209168,0.2222222222222222,0.37037037037037035,0.024691358024691357,0.012345679012345678,0.09876543209876543,0.2716049382716049,7,28,3,-0.23931566428755743,-0.9709418174260521,95.06600660066006,21.984543768673472,1212,1,0,74.0
IL__CPD_DIST_11,2025-07-16,74,92.0,81.0,104.0,87.25,349.0,87.25932162098847,62.73913043478261,60.69565217391305,59.94565217391305,60.70319881975948,1.1794871794871795,0.17391304347826086,0.4782608695652174,0.010869565217391304,0.06521739130434782,0.043478260869565216,0.22826086956521738,7,29,3,-0.3546048870425356,-0.9350162426854148,95.06600660066006,21.984543768673472,1212,1,0,66.0
IL__CPD_DIST_11,2025-07-19,66,74.0,92.0,72.0,79.75,319.0,81.95559297259308,63.21739130434783,62.73913043478261,60.48913043478261,61.51757146576873,1.0440165061898212,0.0945945945945946,0.43243243243243246,0.05405405405405406,0.013513513513513514,0.08108108108108109,0.32432432432432434,7,29,3,-0.3546048870425356,-0.9350162426854148,95.06600660066006,21.984543768673472,1212,1,0,73.0
IL__CPD_DIST_11,2025-07-22,73,66.0,74.0,81.0,78.25,313.0,75.57335578355585,58.04347826086956,63.21739130434783,62.40217391304348,62.197499401200375,1.2576779026217229,0.10606060606060606,0.6060606060606061,0.015151515151515152,0.06060606060606061,0.045454545454545456,0.16666666666666666,7,30,3,-0.46472317204376806,-0.8854560256532101,95.06600660066006,21.984543768673472,1212,1,1,94.0
IL__CPD_DIST_11,2025-07-25,94,73.0,66.0,92.0,76.25,305.0,74.5440134701335,59.43478260869565,58.04347826086956,61.17391304347826,60.535890945068054,1.5815654718361376,0.136986301369863,0.4520547945205479,0.0273972602739726,0.0410958904109589,0.1506849315068493,0.1917808219178082,7,30,3,-0.46472317204376806,-0.8854560256532101,95.06600660066006,21.984543768673472,1212,1,0,66.0
IL__CPD_DIST_11,2025-07-28,66,94.0,73.0,74.0,76.75,307.0,82.3264080820801,61.04347826086956,59.43478260869565,60.858695652173914,60.09544761051909,1.0811965811965811,0.13829787234042554,0.5638297872340425,0.0,0.031914893617021274,0.06382978723404255,0.20212765957446807,7,31,3,-0.5680647467311556,-0.8229838658936565,95.06600660066006,21.984543768673472,1212,1,1,81.0
IL__CPD_DIST_11,2025-07-31,81,66.0,94.0,66.0,74.75,299.0,75.79584484924807,61.04347826086956,61.04347826086956,60.43478260869565,60.47465987065928,1.3269230769230769,0.25757575757575757,0.36363636363636365,0.015151515151515152,0.09090909090909091,0.06060606060606061,0.21212121212121213,7,31,3,-0.5680647467311556,-0.8229838658936565,95.06600660066006,21.984543768673472,1212,1,0,75.0
IL__CPD_DIST_11,2025-08-03,75,81.0,66.0,73.0,78.5,314.0,77.87750690954884,58.56521739130435,61.04347826086956,59.891304347826086,60.70218722674339,1.2806236080178173,0.14814814814814814,0.48148148148148145,0.04938271604938271,0.07407407407407407,0.037037037037037035,0.20987654320987653,8,31,3,-0.5680647467311556,-0.8229838658936565,95.06600660066006,21.984543768673472,1212,1,0,62.0
IL__CPD_DIST_11,2025-08-06,62,75.0,81.0,94.0,79.0,316.0,76.72650414572931,57.78260869565217,58.56521739130435,60.02173913043478,59.84739929256778,1.072987208427389,0.21333333333333335,0.4266666666666667,0.04,0.0,0.10666666666666667,0.21333333333333335,8,32,3,-0.663122658240795,-0.7485107481711013,95.06600660066006,21.984543768673472,1212,1,0,74.0
IL__CPD_DIST_11,2025-08-09,74,62.0,75.0,66.0,71.0,284.0,70.83590248743758,58.65217391304348,57.78260869565217,59.608695652173914,59.02148305380154,1.2616753150481839,0.20967741935483872,0.3548387096774194,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.27419354838709675,8,32,3,-0.663122658240795,-0.7485107481711013,95.06600660066006,21.984543768673472,1212,1,0,71.0
IL__CPD_DIST_11,2025-08-12,71,74.0,62.0,81.0,73.0,292.0,72.10154149246254,56.391304347826086,58.65217391304348,59.01086956521739,58.87375939749832,1.259059367771781,0.24324324324324326,0.43243243243243246,0.08108108108108109,0.04054054054054054,0.05405405405405406,0.14864864864864866,8,33,3,-0.7485107481711011,-0.6631226582407952,95.06600660066006,21.984543768673472,1212,1,1,101.0
IL__CPD_DIST_11,2025-08-15,101,71.0,74.0,75.0,70.5,282.0,71.66092489547752,57.04347826086956,56.391304347826086,57.84782608695652,57.88077737762943,1.770579268292683,0.19718309859154928,0.38028169014084506,0.014084507042253521,0.07042253521126761,0.08450704225352113,0.2535211267605634,8,33,3,-0.7485107481711011,-0.6631226582407952,95.06600660066006,21.984543768673472,1212,1,1,77.0
IL__CPD_DIST_11,2025-08-18,77,101.0,71.0,62.0,77.0,308.0,83.39655493728651,58.52173913043478,57.04347826086956,57.46739130434783,57.545857730925476,1.3157503714710252,0.1188118811881188,0.5148514851485149,0.039603960396039604,0.0297029702970297,0.06930693069306931,0.22772277227722773,8,34,3,-0.8229838658936564,-0.5680647467311559,95.06600660066006,21.984543768673472,1212,1,1,77.0
IL__CPD_DIST_11,2025-08-21,77,77.0,101.0,74.0,80.75,323.0,80.83793296237191,60.91304347826087,58.52173913043478,57.65217391304348,57.93621029072919,1.2640970735189152,0.16883116883116883,0.4805194805194805,0.03896103896103896,0.05194805194805195,0.07792207792207792,0.18181818181818182,8,34,3,-0.8229838658936564,-0.5680647467311559,95.06600660066006,21.984543768673472,1212,1,1,81.0
IL__CPD_DIST_11,2025-08-24,81,77.0,77.0,71.0,81.5,326.0,79.30275977742315,56.95652173913044,60.91304347826087,58.21739130434783,59.12694356574186,1.4221374045801527,0.11688311688311688,0.4675324675324675,0.05194805194805195,0.025974025974025976,0.05194805194805195,0.2857142857142857,8,34,3,-0.8229838658936564,-0.5680647467311559,95.06600660066006,21.984543768673472,1212,1,1,78.0
IL__CPD_DIST_11,2025-08-27,78,81.0,77.0,101.0,84.0,336.0,79.98165586645388,53.56521739130435,56.95652173913044,58.35869565217391,58.258774835097284,1.456168831168831,0.09876543209876543,0.4444444444444444,0.012345679012345678,0.04938271604938271,0.19753086419753085,0.19753086419753085,8,35,3,-0.8854560256532096,-0.4647231720437691,95.06600660066006,21.984543768673472,1212,1,1,85.0
IL__CPD_DIST_11,2025-08-30,85,78.0,81.0,77.0,78.25,313.0,79.18899351987233,58.43478260869565,53.56521739130435,57.48913043478261,56.381351857580114,1.4546130952380953,0.16666666666666666,0.38461538461538464,0.01282051282051282,0.02564102564102564,0.08974358974358974,0.32051282051282054,8,35,3,-0.8854560256532096,-0.4647231720437691,95.06600660066006,21.984543768673472,1212,1,1,89.0
IL__CPD_DIST_11,2025-09-02,89,85.0,78.0,77.0,80.25,321.0,81.51339611192338,51.69565217391305,58.43478260869565,57.46739130434783,57.20272415802633,1.72161480235492,0.11764705882352941,0.5058823529411764,0.0,0.058823529411764705,0.15294117647058825,0.16470588235294117,9,36,3,-0.9350162426854147,-0.3546048870425359,95.06600660066006,21.984543768673472,1212,1,0,72.0
IL__CPD_DIST_11,2025-09-05,72,89.0,85.0,81.0,83.25,333.0,84.50803766715403,56.43478260869565,51.69565217391305,55.16304347826087,54.99989536438102,1.275808936825886,0.1348314606741573,0.4943820224719101,0.011235955056179775,0.033707865168539325,0.07865168539325842,0.24719101123595505,9,36,3,-0.9350162426854147,-0.3546048870425359,95.06600660066006,21.984543768673472,1212,1,1,86.0
